time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.523819182368,-0.290045490991,14.5688165487,6.22875745545,6.16349127556,0.0,1.06797152148,-0.51150130232,4.22808357569,-0.0236821947968,-0.0340132613434,0.0,436.9054095890424,436.2385112652504,437.5340077846922,436.4202627145044
1.9800000000000013,0.590801065118,-0.322060407131,14.8289814374,6.22706897019,6.16151294573,0.0,1.16487707344,-0.5557984636,4.44316293614,-0.0390182235588,-0.0309676597223,0.0,490.88568196789237,491.1113404743341,490.9227544781119,489.7832367551048
2.0400000000000014,0.662971081454,-0.356469269608,15.0965847683,6.22462427963,6.15939906584,0.0,1.24093343176,-0.591375070153,4.47672966023,-0.044442267705,-0.0455216268517,0.0,438.9432698284946,437.7330593177755,436.59507852724283,436.14133332910194
2.1000000000000014,0.739788647882,-0.393080996116,15.3665526482,6.22174813517,6.15644008424,0.0,1.31987201248,-0.629261809242,4.52191258036,-0.0560412051525,-0.0582537414701,0.0,442.45105728206687,441.3998791937389,441.70780064563144,440.748648629505
2.1600000000000015,0.821761240186,-0.432198783331,15.6420502332,6.21856133845,6.15256500786,0.0,1.41284119955,-0.674976669828,4.66062997333,-0.0478224006597,-0.0818969042931,0.0,471.41573189801215,469.5820234039436,471.5182047919469,472.1510914246569
2.2200000000000015,0.909090557533,-0.473975374575,15.9235271771,6.21542486157,6.14751639559,0.0,1.49855476877,-0.717841134266,4.72151984394,-0.063127152287,-0.0890614179114,0.0,449.2311020784426,448.64395852277426,449.1347143837021,447.889727939437
2.2800000000000016,1.00151935279,-0.518318105294,16.2076239944,6.21193236606,6.14200768731,0.0,1.58285475586,-0.760565711049,4.74808582186,-0.0498445182232,-0.0979695446269,0.0,438.4735972974334,437.7255357324547,438.7036485662572,439.8028539731495
2.3400000000000016,1.09900597241,-0.565235956008,16.4925993155,6.20905751165,6.13570087792,0.0,1.66719471956,-0.803611352819,4.75089421872,-0.0443101668476,-0.125874218416,0.0,433.15882209571595,430.79485863060506,430.9367418186289,431.40289092423643
2.4000000000000017,1.20183598949,-0.614870632492,16.7788490931,6.2062843731,6.12851560508,0.0,1.76109712541,-0.851107468935,4.79036611014,-0.0503381112911,-0.109704589276,0.0,443.21517308446886,444.52920176544876,444.23982432689024,443.7439263752347
2.4600000000000017,1.30991882637,-0.667157091737,17.0642072963,6.20319596919,6.12168205324,0.0,1.84218877052,-0.892024586891,4.72166777916,-0.0538456284606,-0.123950863458,0.0,409.71564416859366,408.43390204550315,408.56503856552854,408.25018186716443
2.520000000000002,1.42376197612,-0.722334270073,17.3502155413,6.19957790773,6.11402482944,0.0,1.95323217844,-0.94750801643,4.81126812514,-0.0781112867081,-0.136201591042,0.0,461.18396495337066,460.20082511453927,461.14526579309825,459.22155602472554
2.580000000000002,1.54427202734,-0.78084516321,17.6407008362,6.1950789729,6.10542446403,0.0,2.06447479452,-1.00325465083,4.87098594791,-0.0693650041921,-0.164060330766,0.0,453.9389438062342,451.67805383618315,451.9556121089556,452.6557662333406
2.640000000000002,1.67107000808,-0.84251346325,17.9316834949,6.19125487049,6.09583451611,0.0,2.16289381368,-1.05267463967,4.8282969318,-0.0543569621081,-0.152500615161,0.0,419.1419297355126,420.1195065850419,420.42738348266,421.7226346049909
2.700000000000002,1.80420034789,-0.907340017258,18.2215118469,6.18786331851,6.08661899391,0.0,2.27552714995,-1.10847969908,4.83227715974,-0.061258729306,-0.155866417191,0.0,436.1802391570829,435.876231633694,436.8110180661805,436.23272782345464
2.760000000000002,1.94437087731,-0.975634282886,18.5121520276,6.18406081255,6.07714683991,0.0,2.39758709534,-1.16829927938,4.85522988513,-0.0679824576462,-0.162204016179,0.0,443.721295086732,443.1768887941399,443.44902346782015,442.89332364369034
2.820000000000002,2.09206598695,-1.04760241063,18.8042791583,6.18023962689,6.06761321686,0.0,2.52635729948,-1.23095630565,4.88178797254,-0.0562459793582,-0.152988916268,0.0,445.6332483384376,446.3620678026307,444.7087698803065,445.6662420448602
2.880000000000002,2.24772580876,-1.12343025788,19.0982763291,6.17685728681,6.05821467055,0.0,2.66303634897,-1.29690374565,4.91750460806,-0.0566261465539,-0.165176722066,0.0,449.95992573657736,448.94890847346284,450.0396003036881,450.00670250880864
2.940000000000002,2.41107680608,-1.20296205617,19.3914385147,6.1736726594,6.04807347371,0.0,2.7827497804,-1.35441379785,4.85442082652,-0.0467881571725,-0.178082060626,0.0,418.1307223608587,416.9750939985436,418.4242158167545,419.27790630993366
3.000000000000002,2.58142216897,-1.28583721423,19.6793702419,6.17047717817,6.03832643136,0.0,2.8961644523,-1.40832869946,4.74338143061,-0.0711282115709,-0.142044223146,0.0,398.884879659549,402.1334757209665,403.8000392536307,401.5954429797695
3.0600000000000023,2.75998281405,-1.37257520871,19.9656811848,6.16658985422,6.02967690384,0.0,3.05648355181,-1.48325717442,4.79953113987,-0.0544368865335,-0.148758248234,0.0,458.291277429284,457.7384422351237,457.3682367336043,458.69283676861085
3.1200000000000023,2.94700726523,-1.46329149567,20.250315204,6.16349490955,6.02020266802,0.0,3.17830899586,-1.54087442845,4.68832988115,-0.046412104075,-0.191089736122,0.0,405.35472585467846,401.5032963310921,402.4243215815483,403.14817880582115
3.1800000000000024,3.14300751805,-1.5581856214,20.5338542745,6.16144166364,6.00919523866,0.0,3.3558878496,-1.62239936319,4.76196849679,-0.0170345795888,-0.171432403368,0.0,463.97662694449303,465.48625334166206,464.8620506180387,467.15816784920077
3.2400000000000024,3.34909750369,-1.65767449508,20.8190585666,6.16093417749,5.9990964686,0.0,3.51449998636,-1.69392808347,4.74435015154,0.00474280858105,-0.16271515104,0.0,437.60010286592143,438.29764879622434,436.8173878309409,438.6300991907514
3.3000000000000025,3.56492148543,-1.76148583756,21.1033620401,6.16090479057,5.9890378975,0.0,3.68031297324,-1.76640592464,4.73190902408,-0.0138304829394,-0.179960352089,0.0,440.68840209167564,439.23279261573026,442.1244182312239,440.5912293487811
3.3600000000000025,3.79132425185,-1.86983812726,21.3883935668,6.16014418938,5.97823741858,0.0,3.8671882843,-1.84533759334,4.76826538074,-0.0104635993047,-0.180103268054,0.0,457.82261623118956,457.78097167464136,457.9530055716676,458.22091161753934
3.4200000000000026,4.02980247923,-1.98320288916,21.6776718534,6.15947952932,5.96859413836,0.0,4.08272183754,-1.93343301351,4.87306343588,-0.0123349890595,-0.137279319787,0.0,479.8952600389111,483.1114673342916,481.40869756716813,481.26718475699454
3.4800000000000026,4.28080862677,-2.10165048718,21.9714314998,6.15878180172,5.96115103317,0.0,4.28454614401,-2.01481700034,4.91803844513,-0.0102525498277,-0.10584998435,0.0,464.699207009837,467.1429857995967,464.4416879976286,464.60515014312705
